j	s
s	h
p	f
h	f
v	f
h	f
p	f
h	f
v	f
h	f
u	e
u	i
ə	a
r	l
r	i
d	r
b	p
b	p
d	t
ɣ	ŋ
c	s
j	z
j	s
s	h
z	r
p	β
p	w
k	ɣ
ndr	d
r	r
c	s
j	s
ɲ	n
t	ʔ
β	f
β	f
b	kp
ɡ	k
m	ŋm
ai	a
a	a
i	a
ai	a
a	a
i	a
ai	ɛ
a	ɛ
i	ɛ
ai	ɛ
a	ɛ
i	ɛ
au	ɔ
a	ɔ
u	ɔ
au	ɔ
a	ɔ
u	ɔ
au	a
a	a
u	a
au	a
a	a
u	a
au	ɛ
a	ɛ
u	ɛ
au	ɛ
a	ɛ
u	ɛ
ao	a
ao	a
ae	a
ae	a
a	a
a	a
o	a
o	a
a	a
a	a
e	a
e	a
o	ɔ
a	ɔ
oa	uɔ
ae	iɛ
ea	iɛ
o	ʊ
e	ɪ
b	m
d	n
a	ɜ
f	ɰ
f	j
i	ɨ
u	ɨ
e	ɜ
o	ɜ
t	t
ts	t
c	r
ç	tᵚ
s	tᵚ
ɲ	n
q	k
q	k
ku	k
qu	k
k	k
k	w
c	c
s	c
s	c
u	u
u	o
a	a
a	e
ə	e
ɟ	ɟ
ɟ	j
ɡ	ɟ
ɡ	ɡ
r	l
r	r
z	c
e	ə
aj	e
n	ŋ
k	h
k	h
ɡ	j
e	e
e	ə
e	o
p	b
n	ŋ
d	r
p	b
aw	o
e	e
e	ə
e	o
ɡd	d
ɡl	l
d	ɖ
z	ɟ
l	ɭ
l	ʎ
b	v
b	b
d	z
s	s
s	t
c	ts
c	t
ɟ	d
q	ʔ
ɭ	l
w	v
k	ʔ
r	ɣ
t	t
c	t
d	d
z	d
d	ɖ
r	r
r	ʔ
l	ɭ
l	l
s	s
s	θ
d	ð
ð	j
d	c
j	z
r	r
l	l
l	r
p	h
dz	ts
dz	z
dʒ	ts
dʒ	dʒ
ts	tʃ
st	tʃ
tɬ	tɬ
tɬ	tɬ
dɮ	tɬ
k	x
ɢ	q
ɢ	ɣ
ts	s
st	s
dz	ts
dz	z
st	s
dʒ	tʃ
dʒ	dʒ
tɬ	ɬ
dʒ	tɬ
q	x
ɢ	q
ɢ	ɣ
ts	sh
ts	tʃ
ts	ts
ts	ts
dz	ts
st	ts
st	ts
tʃ	ts
tʃ	ts
tʃ	tʃ
tʃ	tʃ
dʒ	ts
tɬ	ɬ
tɬ	t
tɬ	tɬ
tɬ	tɬ
q	x
q	q
q	ɡh
q	q
q	ɡh
ɢ	q
s	s
s	ʃ
s	x
x	x
x	h
m	m
m	n
ts	ts
st	ts
ts	z
dz	ts
st	s
tʃ	ts
tʃ	tʃ
tʃ	ʒ
dʒ	ts
tɬ	k
tɬ	x
tɬ	k
tɬ	k
tɬ	ɡ
tɬ	ɡ
tɬ	q
tɬ	q
q	ʕ
ʃ	s
ʃ	ʃ
ɬ	x
ɬ	x
ɬ	ʃ
b	b
b	v
d	z
ts	ts
st	ts
ts	ts
dz	ts
tʃ	tʃ
dʒ	tʃ
tʃ	tʃ
dʒ	tʃ
tɬ	k
tɬ	k
tɬ	x
tɬ	k
tɬ	ɡ
tɬ	k
tɬ	k
dɮ	k
k	k
k	ɡ
ɡ	k
ɡ	k
q	q
ɢ	q
s	h
ɬ	x
ɬ	x
r	n
b	p
b	b
d	t
d	d
ts	s
st	s
dz	ts
dz	z
st	ts
tʃ	ts
tʃ	tʃ
tʃ	ts
tʃ	tʃ
dʒ	tʃ
dʒ	tʃ
tɬ	x
tɬ	x
tɬ	k
tɬ	k
dɮ	k
dɮ	l
ɡ	k
q	q
q	j
ɡ	q
ɡ	ɣ
ʃ	s
ɬ	x
ɬ	ʃ
ɬ	x
m	m
m	n
q	x
q	q
ɢ	ɣ
b	b
b	w
d	d
d	z
ts	s
st	ts
ts	ts
ts	tʃ
ts	t
st	s
dz	z
tɬ	x
tɬ	x
tɬ	k
tɬ	k
dɮ	j
dɮ	x
ɬ	x
ɬ	x
m	m
m	b
d	r
d	d
d	t
ts	s
st	s
ts	s
ts	ʃ
st	s
dz	ts
tʃ	ʃ
tʃ	ʃ
dʒ	tʃ
tɬ	ɬ
tɬ	ɬ
tɬ	ɬ
tɬ	k
dɮ	tɬ
k	x
ɡ	k
ɡ	ɡ
ɢ	q
ɣ	q
q	x
q	q
q	q
s	s
s	h
b	p
b	b
d	t
d	d
ts	ʃ
st	tʃ
ts	tʃ
ts	tʃ
ts	tʃ
ts	dʒ
tɬ	x
tɬ	ɣ
tɬ	ɡ
tɬ	q
tɬ	k
tɬ	k
dɮ	k
dɮ	ɣ
k	ɣ
ɡ	k
ɣ	q
ɣ	ɣ
q	q
q	q
ʃ	ɣ
ɬ	j
ɬ	ʃ
x	ɣ
b	b
b	w
d	d
d	z
ts	s
st	ts
ts	d
ts	t
dz	z
tʃ	ʃ
tʃ	tʃ
tʃ	ʃ
tɬ	x
tɬ	q
tɬ	q
tɬ	q
dɮ	w
dɮ	x
dɮ	j
k	x
q	q
q	q
s	ħ
s	x
ɬ	s
ɬ	h
m	m
m	b
b	b
b	w
d	d
d	z
ts	s
st	ts
ts	ts
ts	tʃ
tʃ	ʃ
tʃ	tʃ
tʃ	tʃ
tʃ	dʒ
tʃ	tʃ
tʃ	tʃ
tʃ	tʃ
tʃ	tʃ
tɬ	x
tɬ	ɣ
tɬ	ɡ
tɬ	k
tɬ	k
dɮ	ɣ
k	q
ɬ	x
ʃ	ʃ
ɬ	ʃ
m	m
m	b
ts	tʃ
ts	ts
ts	tʃ
dz	z
dʒ	dʒ
dʒ	tʃ
tɬ	q
tɬ	q
dɮ	ɣ
dɮ	l
k	q
ɢ	ɣ
ɬ	x
x	x
ɬ	x
x	x
st	st
st	st
ts	t
tʃ	t
dz	t
dʒ	t
tɬ	x
tɬ	x
tɬ	q
tɬ	ʕ
k	xk
k	xk
l	r
r	d
ts	s
st	s
ts	ts
dz	ts
tʃ	ʃ
tʃ	tʃ
dʒ	tʃ
tɬ	ɬ
ɢ	q
s	z
l	l
l	r
ts	z
tɬ	l
ts	s
tɬ	ɬ
ɡ	k
q	x
q	x
ʃ	ʒ
ɬ	l
x	ɣ
p	p
p	p
p	b
b	b
p	b
b	b
b	f
p	ts
b	dz
t	d
t	dw
ts	dz
ts	tʃ
z	dz
z	z
ts	tʃ
dz	dʒ
dz	ʒ
tʃ	ts
tʃ	ts
dʒ	dz
ʃ	s
ʃ	s
ʃ	s
ʒ	s
tɕ	dz
tɕ	dz
tɕ	tɕ
ɕ	ʃ
ɕ	ʃ
ʑ	ʒ
tʃ	z
dʒ	dz
dʒ	z
ʃ	s
ʒ	z
tɕ	tʃ
tɕ	tʃ
tɕ	dʒ
tɕ	ʒ
ɕ	ʃ
ɕ	ʃ
ʑ	ʒ
tɬ	x
tɬ	ts
tɬ	x
tɬ	ts
dɮ	l
ɬ	x
tɬ	x
tɬ	ɕ
dɮ	ɣ
ɬ	ɕ
ɬ	ɕ
ɬ	ɕ
ɮ	ʑ
l	r
l	l
l	ɣ
tɬ	ts
tɬ	ts
tɬ	ts
tɬ	ts
dɮ	l
ɬ	ʃ
ɬ	ʃ
tɬ	tʃ
tɬ	ʒ
tɬ	tʃ
dɮ	dʒ
ɬ	ʃ
ɬ	ʃ
ɬ	ʃ
ɮ	ʒ
k	ɡ
x	s
ɣ	z
q	ħ
ɢ	ɣ
χ	ħ
χ	ħ
ʁ	ʕ
ʁ	ʕ
ɢ	ɣ
q	ħ
ɢ	ɣ
χ	ħ
ʁ	ʕ
q	ħ
q	ħ
ɢ	ɣ
ɢ	ɣ
q	ʕ
χ	ħ
χ	ħ
ʁ	ʕ
ʁ	ʕ
q	ʕ
q	ħ
ʁʕ	ʕ
q	ʔ
q	ħ
q	ħ
χ	ħ
ʁ	ʕ
q	ħ
q	ʕ
q	q
q	q
χ	ħ
ʁ	ħ
q	ʕ
q	ħ
ʁ	ʕ
tʃ	f
tʃ	f
tɕ	ts
tɕ	ts
dʒ	v
dʑ	dz
ɕ	s
ʑ	z
ʕ	aa
ʕ	a
ʕ	a
ʕ	ɥ
t	t
t	t
t	p
t	p
t	t
t	t
t	p
t	p
t	t
t	t
t	p
t	p
t	t
t	t
t	p
t	p
d	d
d	b
tʃ	ts
tʃ	ts
tɕ	ts
tɕ	ts
tʃ	ts
tʃ	ts
tɕ	ts
tɕ	ts
dʒ	dz
dʑ	dz
tɕ	tɕ
tɕ	tɕ
tɕ	tʃ
tɕ	tʃ
tɕ	tɕ
tɕ	tɕ
tɕ	tʃ
tɕ	tʃ
tɕ	tɕ
tɕ	tɕ
tɕ	tʃ
tɕ	tʃ
tɕ	tɕ
tɕ	tɕ
tɕ	tʃ
tɕ	tʃ
tɕ	tɕ
tɕ	tɕ
tɕ	tʃ
tɕ	tʃ
tɕ	tɕ
tɕ	tɕ
tɕ	tʃ
tɕ	tʃ
tɕ	tɕ
tɕ	tɕ
tɕ	tʃ
tɕ	tʃ
tɕ	tɕ
tɕ	tɕ
tɕ	tʃ
tɕ	tʃ
dʑ	dʑ
dʑ	dʒ
dʑ	dʑ
dʑ	dʒ
ɕ	s
ʑ	z
ʃ	ɕ
ʃ	ʃ
ʃ	ɕ
ʃ	ʃ
ʃ	ɕ
ʃ	ʃ
ʃ	ɕ
ʃ	ʃ
ʒ	ʑ
ʒ	ʒ
ʒ	ʑ
ʒ	ʒ
ʒ	ʑ
ʒ	ʒ
ʒ	ʑ
ʒ	ʒ
ɕ	ɕ
ɕ	ʃ
ɕ	ɕ
ɕ	ʃ
ʑ	ʑ
ʑ	ʒ
ʑ	ʑ
ʑ	ʒ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
t	tɕ
d	tɕ
t	tɕ
d	tɕ
t	tʃ
d	tʃ
t	tʃ
d	tʃ
tʃ	f
tʃ	p
dʒ	ts
dʒ	ts
tɕ	v
tɕ	v
dʑ	dz
ɕ	s
ʑ	z
ʕ	aa
ʕ	a
ʕ	a
ʕ	a
ʕ	ɥ
q	χ
q	χ
tʃ	p
tʃ	f
dʒ	v
ʕ	aa
ʕ	a
ʕ	a
ʕ	ɥ
q	χ
q	χ
tʃ	f
tʃ	f
tɕ	ts
tɕ	ts
dʒ	v
dʑ	dz
ɕ	s
ɕ	ʃ
ʑ	z
ʑ	ʒ
ʕ	aa
ʕ	a
ʕ	a
ʕ	a
ʕ	ɥ
q	χ
q	χ
tʃ	f
tʃ	p
tɕ	ts
tɕ	ts
dʒ	v
dʑ	dz
ɕ	s
ɕ	ʃ
ʑ	z
ʑ	ʒ
ʕ	aa
ʕ	a
ʕ	a
ʕ	a
ʕ	ɥ
q	χ
q	χ
tʃ	f
tʃ	f
tɕ	ts
tɕ	ts
dʒ	v
dʑ	dz
ɕ	s
ɕ	ʃ
ɕ	ɕ
ʑ	z
ʑ	ʒ
ʑ	ʑ
ʕ	aa
ʕ	a
ʕ	a
ʕ	ɥ
q	χ
q	χ
tʃ	f
tʃ	f
tɕ	ts
tɕ	ts
dʒ	v
dʑ	dz
ɕ	s
ʑ	z
ʕ	aa
ʕ	a
ʕ	a
ʕ	ɥ
q	χ
q	χ
f	x
p	t
p	t
p	t
b	d
p	t
p	t
b	d
r	t
l	tħ
l	ɮ
t	ts
t	ts
ts	s
ts	c
dz	dz
dz	z
ts	s
dz	dz
dz	z
ts	s
l	d
q	q
q	q
tʃ	s
tʃ	ts
tʃ	ts
dʒ	dz
dʒ	z
dʑ	dʑ
dʑ	ʑ
ʃ	s
ʃ	s
ʃ	s
ɕ	ʃ
ɕ	ʃ
ʑ	ʒ
tʃ	tɕ
tʃ	tɕ
tʃ	tɕ
dʒ	dʑ
dʒ	ʑ
tc	tʃ
tc	tʃ
tɕ	tʃ
ɕ	s
ɕ	ʃ
ʑ	z
ɬ	ɕ
ɬ	ɕ
tɬ	tɕ
tɬ	tɕ
tɬ	tɕ
dɮ	tħ
tɬ	tɕ
dɮ	ɣ
tɬ	tʃ
tɬ	tʃ
tɬ	tʃ
dɮ	ħ
ɬ	x
ɬ	x
ɬ	ɕ
tɬ	x
tɬ	tɕ
tɬ	tɕ
dɮ	ɮ
ɬ	x
ɬ	x
ɬ	x
ɬ	x
ɬ	x
ɬ	x
ɮ	ɣ
x	ɕ
ɣ	ʑ
x	x
x	x
ɣ	ʁ
ɣ	ʁ
ɢ	ʁ
q	ʔ
ɢ	ʁ
q	ʔ
q	q
q	q
q	ħ
χ	ħ
q	ʔ
ʁ	j
q	q
q	q
q	ħ
q	ʔ
q	ʔ
ʁ	w
ʁ	ʁ
ts	tɕ
tʃ	ʃ
tɕ	ʂ
ʔ	ʔ
ʔ	ʔ
q	ʔ
q	ʔ
ʔ	ʔ
ʔ	ʔ
q	ʔ
q	ʔ
ʔ	ʔ
ʔ	ʔ
q	ʔ
q	ʔ
ʔ	ʔ
ʔ	ʔ
q	ʔ
q	ʔ
dɮ	ɣ
dz	dʑ
dz	ʑ
ts	ɕ
ts	ʃ
s	ɕ
s	ʃ
ɕ	ɕ
ɕ	ʃ
x	f
x	ɸ
χ	ħ
ɮ	l
z	ʑ
z	ʒ
ts	tɕ
ts	tɕ
ts	tʃ
ts	tʃ
tʃ	ɕ
k	tʃ
q	q
qχ	q
q	q
qχ	q
tʃ	ʔaj
tʃ	ʔ
tɬ	ɬ
tʃ	ɕ
ʃ	ʃ
k	tʃ
s	ts
ʃ	ʃ
ɕ	ʃ
ts	tɕ
ts	tɕ
k	tʃ
k	tʃ
k	tʃ
ɡ	dʑ
q	q
χ	q
q	q
qχ	q
ts	ɕ
ʃ	ʃ
tɬ	ɬ
s	ts
ʃ	ʃ
ɕ	ʃ
ts	tɕ
ts	tɕ
ts	tʃ
tʃ	ʃ
tɕ	ʂ
ts	tʃ
ts	tʃ
tc	tɕ
q	χ
qχ	q
q	χ
qχ	q
p	p
p	p
t	t
t	t
ts	ʂ
ʃ	ʂ
tɬ	ɬ
ʃ	ʂ
ɕ	ʂ
ts	tɕ
ts	tɕ
k	tʃ
k	tʃ
k	tʃ
ɡ	dʑ
q	q
qχ	q
q	q
qχ	q
ts	ɕ
ts	ʃ
ts	ɕ
ʃ	ʃ
tɬ	ɬ
ɣ	ɣ
ɣ	ɡ
s	ts
ʃ	ʃ
ɕ	ʃ
ts	ɕ
ts	ɕ
ts	f
tʃ	ʃ
tɕ	ʃ
k	tʃ
ʔ	ʔ
q	ʔ
p	b
t	d
ts	dz
ts	v
ʃ	ɕ
tʃ	ʒ
tɕ	ʒ
k	dʒ
q	ɡ
qχ	ɡ
dɮ	ʒ
dz	ʑ
dz	v
dz	w
dʑ	ʒ
ɡ	dʒ
ts	ɕ
tʃ	f
ʃ	f
tʃ	ɕ
tɕ	ɕ
tɕ	cç
tɬ	ɬ
k	tʃ
s	f
z	v
ʃ	ɕ
ʂ	ɕ
ʑ	ʑ
ʐ	ʑ
ɣ	ʑ
ʑ	ʑ
ʑ	ʒ
ʂ	ɕ
ʃ	ʒ
s	ts
s	ts
ʃ	ɕ
ɕ	ɕ
p	t
p	t
b	d
p	t
p	f
b	f
p	t
p	d
p	t
b	d
p	t
p	v
p	b
r	d
l	d
l	r
l	l
l	ɣ
r	r
r	ʁ
r	ɮ
ts	ts
ts	ts
z	dz
z	dz
z	z
z	z
z	dz
z	dz
z	z
z	z
z	dz
z	dz
z	z
z	z
z	dz
z	dz
z	z
z	z
z	dz
z	z
s	tʃ
z	ʒ
ts	tʃ
dz	dʒ
tʃ	ts
tʃ	ts
dʒ	dz
ʃ	s
ʃ	s
ʃ	s
ʒ	z
ʃ	ʃ
ʃ	ʃ
tɕ	tɕ
tɕ	tɕ
ɕ	ʃ
ɕ	s
ʑ	ʒ
tɬ	ɕ
tɬ	s
tɬ	ts
dɮ	ɮ
ɬ	s
ɬ	s
tɬ	ɕ
dɮ	ɕ
ɬ	ɬ
ɬ	ɬ
ɬ	ɬ
ɮ	ʑ
tɬ	ts
ɮ	ɮ
l	ɮ
tɬ	ts
tɬ	ts
tɬ	ts
tɬ	ts
dɮ	w
ɬ	s
ɬ	s
ɬ	s
tɬ	f
tɬ	dʑ
tɬ	ts
dɮ	dʒ
ɬ	ʃ
ɬ	ʃ
ɬ	ʃ
ɮ	ʒ
x	ɕ
ɣ	ɣ
ɣ	ʁ
x	s
ɣ	z
k	ɡ
k	ɡ
x	k
ɣ	x
ɣ	x
ɣ	ʁ
ɢ	ʁ
χ	x
ɢ	ʁ
q	x
ɢ	ʁ
q	q
q	q
q	χ
q	q
q	q
ʁ	w
r	r
 glottalized	r
r	 glottalized
r	r
 glottalized	o
o	 ejective
k	tʃ
s	ʔ
q	q
q	k
k	k
k	t
k	kʃ
k	t
w	v
w	v
ʃk	k
t	t
t	ʈ
rt	ʈ
p	v
s	t
s	j
r̀	r̲
ŕ	r
n	n̲
n	r
n	n̲
n	n̲
rn	ɳ
n	n̲
n	n̲
nr̀	n̲r̲
l	l
l	ɭ
l	ɭ
l	ɭ
l	ɭ
e	e
e	i
w	ú
ŋk	k
ŋk	k
mp	p
mp	p
c	s
ɲc	ns
r̀	r
ŕ	r
nr̀	nr
l	n
v	m
aj	e
avu	aw
aji	aj
i	e
u	o
e	ɛ
am	õ
an	æ̃
a	ã
m	ã
a	ã
n	ã
om	ɔ̃
on	ɔ̃
em	ɛ̃
en	ɛ̃
o	õ
m	õ
o	õ
n	õ
e	ẽ
m	ẽ
e	ẽ
n	ẽ
um	ũ
l	l
l	ʉ
ɭ	ɭ
ɭ	ʉ
r	ɾ
ɽ	ɭ
i	ɨ
u	ʉ
n	ŋ
i	u
i	u
e	o
e	o
j	j
j	i
t	c
nt	ɲc
ʈk	k
n	n̪
t	t̪
ɳ	n
ɭ	l
c	s
c	tʃ
o	u
e	i
i	u
i	u
e	o
e	o
e	e
ə	e
o	o
ə	o
a	i
u	a
p	h
v	m
v	w
t	n
ð	n
ð	t
z	s
z	ð
l̥	l
m	w
n	t
dʒ	ð
dʒ	ð
ð	t
z	s
ɣ	k
ʁ	q
l̥	l
t	s
ə	i
ə	u
ə	a
ɣ	k
ʁ	q
m	v
n	t
ŋ	ɣ
l̥	t
v	p
v	p
ʁ	q
v	p
ɣ	k
ʁ	q
p	m
v	m
t	n
k	ŋ
ɣ	ŋ
dʒ	ʁ
ədʒ	i
adʒ	i
ə	u
ə	a
t	s
ə	i
dʒ	tʃ
tʃ	s
m	p
n	t
ŋ	k
t	n
ɣ	ŋ
k	ŋ
ɣ	ŋ
q	ŋ
ʁ	ŋ
k	ŋ
ʁ	ŋ
q	ŋ
m	v
n	t
ŋ	ɣ
l̥	ʁ
v	p
ʁ	q
v	p
ɣ	k
ʁ	q
p	m
v	m
t	n
k	ŋ
ɣ	ŋ
s	f
s	f
lʁ	ʁl
iv	uj
dʒ	tʃ
ədʒ	i
adʒ	i
ə	u
ə	a
ə	i
ɣ	k
ʁ	q
m	v
n	t
ŋ	ɣ
l̥	t
v	p
v	p
ʁ	q
p	m
v	m
t	n
k	ŋ
ɣ	ŋ
ədʒ	i
adʒ	i
ə	u
ə	a
ə	i
v	u
ɣ	u
p	v
k	ɣ
q	ʁ
s	z
ɣ	k
ʁ	q
m	v
n	t
ŋ	ɣ
l̥	t
v	p
v	p
ʁ	q
v	p
ɣ	k
ʁ	q
p	m
v	m
t	n
k	ŋ
ɣ	ŋ
v	u
dʒ	ʁ
ədʒ	i
adʒ	i
ɣ	u
s	ts
ɣ	k
ʁ	q
ə	a
t	s
i	ii
a	aa
u	uu
ə	i
iv	j
s	dʒ
dʒa	dʒu
in	dʒ
s	ts
ɣ	x
ʁ	χ
ə	a
v	f
ʁ	χ
t	s
i	ii
a	aa
u	uu
ə	i
iv	j
s	dʒ
in	dʒ
s	ts
ts	tʃ
ɣ	k
ʁ	q
ə	a
t	s
u	a
ə	i
iv	j
s	dʒ
in	dʒ
s	ts
ɣ	k
ʁ	q
ə	a
v	ft
t	s
i	ii
a	aa
u	uu
ə	i
iv	j
s	dʒ
in	dʒ
p	b
k	ɡ
p	f
t	s
t	h
e	i
e	æ
e	æ
e	ə
ə	o
ə	e
ə	æ
a	æ
a	æ
o	e
p	b
k	ɡ
p	f
b	p
t	s
t	h
d	l
e	i
e	æ
e	æ
e	ə
ə	o
ə	e
ə	æ
a	æ
a	æ
o	e
p	b
k	ɡ
p	f
t	s
t	h
d	l
e	i
e	æ
e	æ
e	ə
ə	o
ə	e
ə	æ
a	æ
a	æ
o	e
p	b
k	ɡ
s	t
e	i
e	æ
e	æ
e	ə
ə	o
ə	e
ə	æ
a	æ
a	æ
o	e
d	r
e	ə
oi	oe
o	e
d	ð
d	ð
ḱ	s
ḱ	k
ḱ	ts
ḱ	tʃ
ḱ	θ
k	s
k	c
ɡ́	d
ɡ́	d
ɡ	ɡ
ɡ	z
ɡ́	dh
ɡ́	dh
s	ɟ
s	ʃ
sd	θ
sḱ	h
sp	f
st	ʃt
s	θ
s	h
i̯	ɟ
i̯	j
i̯	h
u̯	v
n	nasal
n	ɲ
l	l
l	l
r	r
r	r
m̩	e
n̩	e
l̩	uj
r̩	ri
r̩	ir
e	o
o	e
u	y
u	i
a	a
a	e
e	e
e	je
i	e
i	i
o	a
c	tʃ
ɟ	dʒ
d	ð
d	ð
ḱ	s
ḱ	k
ḱ	ts
ḱ	tʃ
ḱ	θ
k	s
k	c
ɡ́	d
ɡ́	d
ɡ	ɡ
ɡ	z
ɡ́	dh
ɡ́	dh
s	ɟ
s	ʃ
sd	θ
sḱ	h
sp	f
st	ʃt
s	θ
s	h
i̯	ɟ
i̯	j
i̯	h
u̯	v
n	ɲ
n	ɾ
l	l
l	ɫ
r	ɾ
r	r
m̩	e
n̩	e
l̩	uj
r̩	ri
r̩	ir
e	o
o	e
u	y
u	i
a	a
a	e
e	e
e	je
i	e
i	i
o	a
c	tʃ
ɟ	dʒ
eh	æ
ei	ɛ
eu	u
h	r
t	d
t	d
t	d
t	d
t	z
h	s
s	s
sh	s
h	s
s	s
sh	s
h	s
s	s
sh	s
h	s
s	s
sh	s
d	t
t	t
t	lenis
t	t
t	fortis
d	t
d	lenis
h	hh
ḱ	k
o	a
o	a
æ	e
e	i
e	a
e	a
t	ts
d	s
w	m
w	m
aj	ɛ
aw	u
d	t
t	t
t	lenis
t	t
t	fortis
d	t
d	lenis
h	hh
ḱ	z
k	w
ḱ	j
k	j
ɡ	dʒ
e	i
e	a
o	a
o	a
d	r
l	r
hh	h
hh	h
ɛ	i
e	i
æ	a
d	t
d	k
k	t
k	e
ɡ́	j
ɡ	j
s	z
s	h
ḱ	s
h	ɡ
h	k
h	q
h	x
w	b
ɡ	dʒ
e	i
ɛ	i
e	i
o	e
æ	a
a	u
a	u
e	u
e	e
d	tʃ
d	t
p	f
d	ð
d	t
t	d
ḱ	k
ʃ	s
s	ʃ
s	ʃ
m	ʋ
n	ʋ
l	ʎ
w	v
v	f
j	ð
u	w
j	ð
e	i
e	ē
a	ē
o	ē
e	ā
a	ā
o	ā
e	a
o	a
o	a
o	a
e	i
æ	a
d	t
t	t
t	lenis
t	t
t	fortis
d	t
d	lenis
h	hh
ḱ	k
e	i
e	a
o	a
o	a
æ	e
ɡ	h
hhy	ʒ
w	j
ɛ	i
e	i
i	i
u	u
o	u
ej	ɛj
oj	ɛj
ɛw	ow
e	a
o	a
e	ɛ
ɛ	i
o	u
ej	e
ia	ɛa
i	ə
u	ə
e	i
oj	u
ɛa	ɛ
p	h
k	tʃ
t	d
k	ɡ
k	ɡ
p	w
p	v
ḱ	s
k	k
k	k
ɡ́	ts
b	p
d	t
ɡ	k
ɡ	k
b	p
d	t
ɡ́	j
ɡ	k
b	w
b	v
ɡ́	z
ɡ	ʒ
j	w
sk	ts
ks	ts
kj	tʃ
sr	r
rs	r
l	ɫ
l	ɫ
̩	n
m̩	am
n̩	an
r̩	ar
l̩	aɫ
e	i
i	i
u	u
o	u
ej	ɛj
oj	ɛj
ɛw	ow
e	a
o	a
e	ɛ
ɛ	i
o	u
ej	e
ia	ɛa
i	ə
u	ə
e	i
oj	u
ɛa	ɛ
p	h
k	tʃ
t	d
k	ɡ
k	ɡ
p	w
p	v
ḱ	s
k	k
k	k
ɡ́	ts
b	p
d	t
ɡ	k
ɡ	k
b	w
b	v
ɡ́	z
ɡ	ʒ
j	w
sk	ts
ks	ts
kj	tʃ
sr	r
rs	r
l	ɫ
l	ɫ
̩	n
m̩	am
n̩	an
r̩	ar
l̩	aɫ
e	i
i	i
u	u
o	u
ej	ɛj
oj	ɛj
ɛw	ow
e	a
o	a
e	ɛ
ɛ	i
o	u
ej	e
ia	ɛa
i	ə
u	ə
e	i
oj	u
ɛa	ɛ
k	tʃ
t	d
k	ɡ
k	ɡ
p	w
p	v
ḱ	s
k	k
k	k
ɡ́	ts
b	p
d	t
ɡ	k
ɡ	k
ɡ	dʒ
ɡ́	j
ɡ	k
ɡ	k
b	w
b	v
ɡ́	z
ɡ	ʒ
j	w
sk	ts
ks	ts
kj	tʃ
sr	r
rs	r
l	ɫ
l	ɫ
̩	n
m̩	am
n̩	an
r̩	ar
l̩	aɫ
e	i
i	i
u	u
o	u
ej	ɛj
oj	ɛj
ɛw	ow
e	a
o	a
e	ɛ
ɛ	i
o	u
ej	e
ia	ɛa
i	ə
u	ə
e	i
oj	u
ɛa	ɛ
p	h
k	tʃ
t	d
k	ɡ
k	ɡ
p	w
p	v
ḱ	s
k	k
k	k
ɡ́	ts
b	p
d	t
ɡ	k
ɡ	k
b	p
d	t
ɡ́	j
ɡ	k
ɡ	k
b	w
b	v
ɡ́	z
ɡ	ʒ
j	w
sk	ts
ks	ts
kj	tʃ
sr	r
rs	r
l	ɫ
l	ɫ
̩	n
m̩	am
n̩	an
r̩	ar
l̩	aɫ
e	i
i	i
u	u
o	u
ej	ɛj
oj	ɛj
ɛw	ow
e	a
o	a
e	ɛ
ɛ	i
o	u
ej	e
ia	ɛa
i	ə
u	ə
e	i
oj	u
ɛa	ɛ
p	h
k	tʃ
t	d
k	ɡ
k	ɡ
p	w
p	v
ḱ	s
k	k
k	k
ɡ́	ts
b	p
d	t
ɡ	k
ɡ	k
b	w
b	v
ɡ́	z
ɡ	ʒ
j	w
sk	ts
ks	ts
kj	tʃ
